//npcId - hitpoints attackAnim defenceAnim deathAnim attackDelay deathDelay respawnDelay maxHit attackStyle attackGfx attackProjectile agressivenessType
6027 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Vyrewatch - 120
6028 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Vyrewatch - 130
6029 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Vyrewatch - 140
6030 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Vyrelord - 194
6031 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Vyrewatch - 110
6032 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Vyrewatch - 110
6033 - 600 -1 -1 -1 5 1 60 20 MELEE -1 -1 PASSIVE
//Vyrewatch - 120
6034 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Vyrewatch - 110
6035 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Vyrewatch - 110
6036 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Vyrewatch - 120
6037 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Slug Prince - 62
6038 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Giant Lobster - 45
6039 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Earth elemental - 35
6040 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Giant crypt rat - 76
6041 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Giant crypt rat - 76
6042 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Giant rat - 3
6043 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Giant rat - 3
6044 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Giant rat - 3
6045 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Giant rat - 6
6046 - 740 6559 6557 6558 4 1 60 74 MELEE -1 -1 AGRESSIVE
//Giant rat - 6
6047 - 350 6559 6557 6558 4 1 60 40 MELEE -1 -1 AGRESSIVE
//Dungeon rat - 12
6052 - 700 6559 6557 6558 4 1 60 100 MELEE -1 -1 AGRESSIVE
//Dungeon rat - 12
6078 - 750 4652 4651 4653 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Goat - 23
6079 - 750 4652 4651 4653 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Goat - 23
6080 - 750 4652 4651 4653 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Billy Goat - 33
6081 - 1000 4652 4651 4653 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Goat - 23
6081 - 1000 4652 4651 4653 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Goat - 23
6088 - 50 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Billy Goat - 33
6089 - 50 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Dungeon rat - 12
6090 - 50 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Dungeon rat - 12
6091 - 210 -1 -1 -1 5 1 40 20 MELEE -1 -1 AGRESSIVE
//Giant rat - 3
6092 - 210 -1 -1 -1 5 1 40 20 MELEE -1 -1 AGRESSIVE
//Giant rat - 3
6093 - 210 -1 -1 -1 5 1 40 20 MELEE -1 -1 AGRESSIVE
//Giant rat - 26
6094 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Giant rat - 26
6095 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Baby Roc - 75
6096 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Giant Roc - 172
6097 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Mercenary - 45
6098 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Mercenary - 45
6099 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Mercenary - 45
6100 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Mercenary - 45
6101 - 790 64 65 67 5 1 60 85 MELEE -1 -1 AGRESSIVE
//Carnivorous chinchompa - 2
6102 - 1240 -1 -1 -1 4 1 60 128 MELEE -1 -1 PASSIVE
//Kebbit - 13
6103 - 1240 -1 -1 -1 4 1 60 280 MELEE -1 -1 AGRESSIVE
//Double agent - 65
6104 - 1240 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE
//Double agent - 108
6105 - 1240 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE
//Ram - 2
6106 - 1240 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE
//Ram - 2
6107 - 1240 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE
//Ram - 2
6108 - 50 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Ogre shaman - 113
6109 - 550 6790 6792 6791 4 1 60 30 MELEE -1 -1 PASSIVE
//Ogre shaman - 113
6110 - 550 6790 6792 6791 4 1 60 30 MELEE -1 -1 PASSIVE
//Ogre shaman - 113
6111 - 550 6790 6792 6791 4 1 60 30 MELEE -1 -1 PASSIVE
//Ogre shaman - 113
6113 - 30 747 3268 750 4 1 60 8 MELEE -1 -1 PASSIVE
//Nial Swiftfling - 156
6115 - 60 -1 -1 -1 4 1 60 8 MELEE -1 -1 PASSIVE
//Ogre shaman - 113
6116 - 100 -1 -1 -1 4 1 60 8 MELEE -1 -1 PASSIVE
//Ogre shaman - 113
6142 - 2000 -1 -1 -1 4 3 5 2 SPECIAL -1 -1 PASSIVE
//Penance Ranger - 21
6143 - 2000 -1 -1 -1 4 3 5 2 SPECIAL -1 -1 PASSIVE
//Penance Ranger - 72
6144 - 2000 -1 -1 -1 4 3 5 2 SPECIAL -1 -1 PASSIVE
//Penance Queen - 209
6145 - 2000 -1 -1 -1 4 3 5 2 SPECIAL -1 -1 PASSIVE
//Queen spawn - 63
6170 - 1180 -1 -1 -1 5 1 60 290 MELEE -1 -1 AGRESSIVE
//Scarab mage - 93
6189 - 420 -1 -1 -1 6 1 60 47 MELEE -1 -1 AGRESSIVE
//Scarab mage - 66
6203 - 2550 14375 14965 14369 7 1 60 563 MELEE -1 -1 AGRESSIVE
//Zombie - 13
6204 - 1420 64 65 67 4 1 60 410 MELEE -1 -1 AGRESSIVE
//Zombie - 13
6206 - 1500 6945 65 67 4 1 60 365 RANGE 1208 1209 AGRESSIVE
//Zombie - 13
6208 - 1610 7033 65 67 7 3 60 170 MAGE -1 1213 AGRESSIVE
//Zombie - 13
6210 - 1160 17348 17346 17347 5 1 60 218 MELEE -1 -1 AGRESSIVE
//Zombie - 13
6211 - 100 169 170 172 5 1 60 10 MELEE -1 -1 PASSIVE
//Zombie - 13
6212 - 900 6536 6538 6537 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Zombie - 13
6213 - 900 6536 6538 6537 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Zombie - 13
6214 - 600 6016 -1 6031 5 1 60 80 MELEE -1 -1 AGRESSIVE
//Zombie - 13
6215 - 1340 9434 9431 9430 5 4 30 80 MELEE -1 -1 AGRESSIVE
//Zombie - 13
6216 - 480 8080 8079 8078 4 1 60 44 MELEE -1 -1 AGRESSIVE
//Zombie - 13
6218 - 1120 17481 17482 17483 5 1 60 140 MELEE -1 -1 AGRESSIVE
//Zombie - 13
6219 - 1000 14740 403 836 6 4 30 160 MELEE -1 -1 AGRESSIVE
//Zombie - 13
6220 - 1200 426 8988 836 6 4 30 160 RANGE -1 -1 AGRESSIVE
//Zombie - 13
6221 - 750 811 424 836 5 4 30 174 MAGE -1 78 AGRESSIVE
//Zombie - 13
6222 - 2550 -1 6974 6975 6 1 60 715 SPECIAL -1 -1 AGRESSIVE
//Zombie - 18
6223 - 2210 6953 6955 6956 6 1 60 250 MAGE -1 1199 AGRESSIVE
//Zombie - 18
6225 - 2320 6953 6955 6956 3 1 60 350 RANGE -1 1190 AGRESSIVE
//Zombie - 18
6227 - 2590 6953 6955 6956 4 1 60 300 MELEE -1 -1 AGRESSIVE
//Zombie - 18
6229 - 980 6953 6955 6956 6 4 30 160 MELEE -1 -1 AGRESSIVE
//Zombie - 18
6230 - 890 6953 6955 6956 6 4 30 160 RANGE -1 -1 AGRESSIVE
//Zombie - 18
6231 - 850 6953 6955 6956 6 4 30 160 MAGE -1 -1 AGRESSIVE
//Zombie - 24
6232 - 700 6953 6955 6956 7 4 30 80 MELEE -1 -1 AGRESSIVE
//Zombie - 24
6233 - 950 6953 6955 6956 7 4 30 100 MELEE -1 -1 AGRESSIVE
//Zombie - 24
6234 - 860 6953 6955 6956 7 4 30 100 RANGE -1 -1 AGRESSIVE
//Zombie - 24
6235 - 960 6953 6955 6956 7 4 30 100 MELEE -1 -1 AGRESSIVE
//Zombie - 24
6236 - 950 6953 6955 6956 7 4 30 100 RANGE -1 -1 AGRESSIVE
//Zombie - 24
6237 - 1050 6953 6955 6956 7 4 30 120 MELEE -1 -1 AGRESSIVE
//Zombie - 24
6238 - 1240 6953 6955 6956 7 4 30 160 RANGE -1 -1 AGRESSIVE
//Zombie - 24
6239 - 1390 6953 6955 6956 7 4 30 150 RANGE -1 -1 AGRESSIVE
//Zombie - 24
6240 - 880 6953 6955 6956 7 4 30 100 MELEE -1 -1 AGRESSIVE
//Zombie - 24
6241 - 670 6953 6955 6956 7 4 30 100 RANGE -1 -1 AGRESSIVE
//Zombie - 24
6242 - 830 6953 6955 6956 7 4 30 100 RANGE -1 -1 AGRESSIVE
//Zombie - 24
6243 - 920 6953 6955 6956 7 4 30 100 MELEE -1 -1 AGRESSIVE
//Zombie - 24
6244 - 1040 6953 6955 6956 7 4 30 110 MELEE -1 -1 AGRESSIVE
//Zombie - 24
6245 - 980 6953 6955 6956 7 4 30 100 RANGE -1 -1 AGRESSIVE
//Zombie - 25
6246 - 1080 6953 6955 6956 7 4 30 150 RANGE -1 -1 AGRESSIVE
//Zombie - 25
6247 - 2550 6964 6966 6965 3 2 150 315 SPECIAL2 -1 -1 AGRESSIVE
//Zombie - 25
6248 - 3600 17494 17498 17496 6 2 150 360 MELEE -1 -1 AGRESSIVE
//Zombie - 25
6250 - 3460 17420 17418 17421 6 2 150 360 MAGE 1184 1227 AGRESSIVE
//Skeleton - 22
6252 - 3620 17486 17487 17488 6 3 150 310 RANGE 1187 1188 AGRESSIVE
//Skeleton - 22
6254 - 900 811 425 836 5 1 60 200 MAGE -1 76 AGRESSIVE
//Skeleton - 22
6255 - 1100 12311 425 836 7 4 30 160 MELEE -1 -1 AGRESSIVE
//Skeleton - 21
6256 - 1060 426 404 836 6 4 30 160 RANGE -1 -1 AGRESSIVE
//Skeleton - 21
6257 - 850 811 424 836 5 4 30 174 MAGE -1 76 AGRESSIVE
//Skeleton - 25
6258 - 1350 12311 425 836 6 1 60 270 MELEE -1 -1 AGRESSIVE
//Skeleton - 25
6259 - 1080 12311 425 836 6 1 60 270 MELEE -1 -1 AGRESSIVE
//Skeleton - 25
6260 - 2540 17389 17390 17392 6 4 150 610 SPECIAL2 -1 -1 AGRESSIVE
//Skeleton - 25
6261 - 2280 6184 6183 6182 6 2 150 300 MELEE -1 -1 AGRESSIVE
//Skeleton - 45
6263 - 2270 6184 6183 6182 6 2 150 370 MAGE 1202 1203 AGRESSIVE
//Ghost - 19
6265 - 2460 6184 6183 6182 6 2 150 310 RANGE -1 1206 AGRESSIVE
//Ghost - 19
6268 - 800 17505 17507 17506 7 1 60 73 MELEE -1 -1 PASSIVE
//Ghost - 19
6269 - 1000 17472 17471 17473 5 1 60 60 MELEE -1 -1 PASSIVE
//Ghost - 19
6270 - 1000 17472 17471 17473 5 1 60 60 MELEE -1 -1 PASSIVE
//Ghost - 19
6271 - 1100 17476 17477 17478 4 1 60 150 MELEE -1 -1 PASSIVE
//Ghost - 19
6272 - 1100 17476 17477 17478 4 1 60 150 MELEE -1 -1 PASSIVE
//Ghost - 19
6273 - 1100 17476 17477 17478 4 1 60 150 MELEE -1 -1 PASSIVE
//Ghost - 19
6274 - 1100 17476 17477 17478 4 1 60 150 MELEE -1 -1 PASSIVE
//Ghost - 19
6275 - 510 17500 17501 17504 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Ghost - 19
6276 - 1300 17424 17430 17425 6 4 30 160 RANGE -1 -1 AGRESSIVE
//Ghost - 19
6277 - 1310 17429 17430 17478 7 4 30 160 MELEE -1 -1 AGRESSIVE
//Undead one - 68
6278 - 1060 17428 17430 17431 6 4 30 160 MAGE -1 -1 PASSIVE
//Undead one - 68
6279 - 140 6184 6183 6182 5 1 60 20 MELEE -1 -1 PASSIVE
//Undead one - 68
6280 - 110 6185 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Undead one - 73
6281 - 110 6185 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Undead one - 73
6282 - 130 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Giant Skeleton - 80
6283 - 120 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Waterfiend - 115
6285 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Brutal green dragon - 227
6286 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Mithril dragon - 304
6287 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Confused barbarian - 132
6288 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Skeleton - 60
6289 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Skeleton - 60
6290 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Skeleton - 85
6291 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Skeleton - 85
6292 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Ghost - 77
6293 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Ghost - 77
6294 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Ghost - 77
6295 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Zombie - 30
6296 - 870 7093 7092 7091 4 1 60 106 MELEE -1 -1 PASSIVE
//Zombie - 30
6297 - 870 7093 7092 7091 4 1 60 106 MELEE -1 -1 PASSIVE
//Zombie - 44
6322 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Zombie - 44
6323 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Zombie - 53
6324 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Zombie - 53
6325 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Skeleton - 77
6326 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Giant Skeleton - 100
6327 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Skeleton Mage - 94
6328 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Skeleton - 77
6329 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Zombie - 40
6330 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Zombie - 85
6331 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Possessed pickaxe - 50
6332 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Animated spade - 50
6344 - 500 -1 -1 -1 5 1 60 150 RANGE -1 -1 AGRESSIVE
//Terror dog - 110
6346 - 200 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Terror dog - 100
6347 - 200 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Tarn - 69
6348 - 200 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Mutant tarn - 69
6349 - 200 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Icelord - 51
6350 - 200 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Icelord - 51
6351 - 230 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Icelord - 51
6352 - 230 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Icelord - 51
6353 - 230 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Ice Troll King - 122
6354 - 230 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Ice troll runt - 74
6355 - 230 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Ice troll male - 82
6356 - 230 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Ice troll female - 82
6358 - 20000 14792 14799 14795 6 1 25 520 SPECIAL -1 -1 AGRESSIVE
//Ice troll runt - 74
6363 - 450 390 424 836 4 1 60 87 MELEE -1 -1 AGRESSIVE
//Ice troll male - 82
6364 - 450 390 424 836 4 1 60 87 MELEE -1 -1 AGRESSIVE
//Ice troll female - 82
6365 - 472 426 425 836 4 1 60 94 RANGE -1 -1 AGRESSIVE
//Ice troll runt - 74
6366 - 472 426 425 836 4 1 60 94 RANGE -1 -1 AGRESSIVE
//Ice troll male - 82
6367 - 500 811 425 836 4 1 60 127 MAGE -1 -1 AGRESSIVE
//Ice troll female - 82
6368 - 500 811 425 836 4 1 60 127 MAGE -1 -1 AGRESSIVE
//Yak - 22
6369 - 200 7207 7206 7205 5 1 60 50 MELEE -1 -1 AGRESSIVE
//Frogeel - 103
6371 - 250 422 424 836 4 1 60 34 MELEE -1 -1 PASSIVE
//Spidine - 42
6372 - 250 422 424 836 4 1 60 34 MELEE -1 -1 PASSIVE
//Swordchick - 46
6376 - 250 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Jubster - 87
6377 - 250 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Newtroost - 19
6378 - 500 -1 -1 -1 5 1 60 119 MELEE -1 -1 PASSIVE
//Unicow - 25
6379 - 300 -1 -1 -1 4 1 60 60 MELEE -1 -1 PASSIVE
//Zombie pirate - 57
6380 - 540 -1 -1 -1 4 1 60 127 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
6381 - 370 -1 -1 -1 5 1 60 50 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
6382 - 500 -1 -1 -1 5 1 60 119 MELEE -1 -1 PASSIVE
//Zombie pirate - 57
6383 - 370 -1 -1 -1 5 1 60 50 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
6469 - 450 -1 -1 -1 4 1 60 34 MELEE -1 -1 PASSIVE
//Zombie pirate - 57
6470 - 500 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
6473 - 800 -1 -1 -1 4 1 60 170 MELEE -1 -1 PASSIVE
//Zombie pirate - 57
6657 - 500 -1 -1 -1 5 1 60 54 MELEE -1 -1 PASSIVE
//Zombie pirate - 57
6658 - 500 -1 -1 -1 5 1 60 54 MELEE -1 -1 PASSIVE
//Zombie pirate - 57
6659 - 600 -1 -1 -1 4 1 60 68 MELEE -1 -1 PASSIVE
//Zombie pirate - 57
6660 - 500 -1 -1 -1 5 1 60 54 MELEE -1 -1 PASSIVE
//Zombie pirate - 57
6661 - 500 -1 -1 -1 5 1 60 54 MELEE -1 -1 PASSIVE
//Zombie pirate - 57
6662 - 600 -1 -1 -1 4 1 60 68 MELEE -1 -1 PASSIVE
//Zombie pirate - 57
6761 - 850 -1 -1 -1 5 1 60 110 MELEE -1 -1 PASSIVE
//Zombie pirate - 57
6762 - 900 -1 -1 -1 5 1 60 110 MELEE -1 -1 PASSIVE
//Zombie pirate - 57
6763 - 930 -1 -1 -1 5 1 60 110 MELEE -1 -1 PASSIVE
//Zombie pirate - 57
6773 - 900 7607 7608 7609 4 1 60 130 RANGE -1 -1 AGRESSIVE
//Zombie pirate - 57
6774 - 900 7612 7613 7614 4 1 60 130 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
6776 - 900 7586 7585 7581 4 1 60 130 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
6777 - 910 7584 7585 7581 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
6778 - 900 5451 7585 7581 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
6779 - 720 7588 7590 7591 6 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
6780 - 700 7615 7617 7616 4 1 60 104 MAGE -1 -1 AGRESSIVE
//Zombie pirate - 57
6781 - 700 7615 7617 7616 4 1 60 104 MAGE -1 -1 AGRESSIVE
//Zombie pirate - 57
6794 - 2330 1010 1011 1012 4 4 0 76 MELEE -1 -1 PASSIVE
//Zombie pirate - 57
6795 - 390 8104 8105 8106 3 4 0 40 MELEE -1 -1 PASSIVE
//Zombie pirate - 57
6795 - 390 8104 8105 8106 3 4 0 40 MELEE -1 -1 PASSIVE
//Zombie pirate - 57
6796 - 390 8104 8105 8106 3 4 0 40 MELEE -1 -1 PASSIVE
//Zombie pirate - 57
6806 - 280 8143 8145 8143 5 4 0 40 SPECIAL -1 -1 PASSIVE
//Zombie pirate - 57
6807 - 280 8143 8145 8143 5 4 0 40 SPECIAL -1 -1 PASSIVE
//Zombie pirate - 57
6813 - 400 7741 7742 7740 4 4 0 85 MELEE -1 -1 PASSIVE
//Zombie pirate - 57
6814 - 400 7741 7742 7740 4 4 0 85 MELEE -1 -1 PASSIVE
//Zombie pirate - 57
6815 - 3480 -1 -1 -1 4 4 0 244 SPECIAL -1 -1 PASSIVE
//Zombie pirate - 57
6816 - 3480 -1 -1 -1 4 4 0 244 SPECIAL -1 -1 PASSIVE
//Zombie pirate - 57
6822 - 1000 6376 6375 6377 4 4 0 80 MELEE -1 -1 PASSIVE
//Zombie pirate - 57
6823 - 1000 6376 6375 6377 4 4 0 80 MELEE -1 -1 PASSIVE
//Zombie pirate - 57
6824 - 160 7810 5388 5389 5 4 0 40 MAGE -1 1318 PASSIVE
//Barrelchest - 170
6825 - 160 7810 5388 5389 5 4 0 40 MAGE -1 1318 PASSIVE
//Cave bug - 96
6828 - 150 8292 8294 8295 5 4 0 40 MELEE -1 -1 PASSIVE
//Molanisk - 51
6829 - 150 8292 8294 8295 5 4 0 40 MELEE -1 -1 PASSIVE
//Rabbit - 2
6831 - 470 7795 7796 7797 4 4 0 42 MELEE -1 -1 PASSIVE
//Outlaw - 32
6832 - 470 -1 -1 7797 4 4 0 42 SPECIAL -1 -1 PASSIVE
//Outlaw - 32
6837 - 670 6254 6255 6256 4 4 0 65 MELEE -1 -1 PASSIVE
//Outlaw - 32
6838 - 670 6254 6255 6256 4 4 0 65 MELEE -1 -1 PASSIVE
//Outlaw - 32
6840 - 180 5327 5328 5329 4 4 0 30 MELEE -1 -1 PASSIVE
//Outlaw - 32
6841 - 180 5327 5328 5329 4 4 0 30 MELEE -1 -1 PASSIVE
//Outlaw - 32
6847 - 680 4933 4934 4935 4 4 0 50 MELEE -1 -1 PASSIVE
//Outlaw - 32
6848 - 680 4933 4934 4935 4 4 0 50 MELEE -1 -1 PASSIVE
//Outlaw - 32
6870 - 210 8304 8306 8305 5 4 0 220 MAGE -1 -1 PASSIVE
//Outlaw - 32
6873 - 7100 5782 5783 5784 5 3 0 180 MELEE -1 -1 PASSIVE
//Outlaw - 32
6874 - 7100 853 851 852 5 3 0 180 MELEE -1 -1 PASSIVE
//H.A.M. Mage - 30
6969 - 210 8304 8306 8305 5 4 0 220 MAGE -1 -1 PASSIVE
//The Inadequacy - 343
6972 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//The Everlasting - 223
6973 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//The Untouchable - 274
6974 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//The Illusive - 108
6975 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//A Doubt - 78
6976 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Goblin statue - 50
6977 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Guard - 21
6978 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Guard - 21
6979 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Man - 2
6980 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Woman - 2
6981 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Thief - 16
6982 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Thief - 16
6983 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Thief - 16
6984 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Thief - 16
6985 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Experiment No.2 - 109
6986 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Glod - 138
6987 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Werewolf - 88
6994 - 770 8519 8518 8517 4 4 0 50 SPECIAL -1 -1 PASSIVE
//Werewolf - 88
6995 - 770 8519 8518 8517 4 4 0 50 SPECIAL -1 -1 PASSIVE
//Werewolf - 88
7003 - 1110 -1 -1 -1 6 1 60 116 MELEE -1 -1 AGRESSIVE
//Werewolf - 88
7004 - 1110 -1 -1 -1 6 1 60 116 MELEE -1 -1 AGRESSIVE
//Werewolf - 88
7005 - 740 -1 -1 -1 4 1 60 74 MELEE -1 -1 AGRESSIVE
//Werewolf - 88
7078 - 880 8636 8638 8640 4 1 60 100 MELEE -1 -1 PASSIVE
//Werewolf - 88
7079 - 800 8636 8638 8640 4 1 60 120 MELEE -1 -1 PASSIVE
//Werewolf - 88
7080 - 800 8637 8639 8641 4 1 60 120 MELEE -1 -1 PASSIVE
//Werewolf - 88
7081 - 710 8636 8638 8640 5 1 60 80 MELEE -1 -1 PASSIVE
//Werewolf - 88
7082 - 710 8637 8639 8641 5 1 60 80 MELEE -1 -1 PASSIVE
//Werewolf - 88
7084 - 450 -1 -1 -1 5 1 60 70 MELEE -1 -1 AGRESSIVE
//Werewolf - 88
7085 - 600 -1 -1 -1 5 1 60 80 MELEE -1 -1 AGRESSIVE
//Werewolf - 88
7086 - 1600 -1 -1 -1 4 1 60 203 MELEE -1 -1 AGRESSIVE
//Werewolf - 88
7105 - 200 422 425 836 4 1 60 30 MELEE -1 -1 AGRESSIVE
//Werewolf - 88
7133 - 3000 8754 8755 8756 8 3 60 254 MELEE -1 -1 AGRESSIVE
//Werewolf - 88
7134 - 3000 8754 8755 8756 8 3 60 254 MELEE -1 -1 AGRESSIVE
//Werewolf - 88
7135 - 500 8760 8762 8761 4 1 60 82 MELEE -1 -1 AGRESSIVE
//Werewolf - 88
7138 - 880 -1 -1 -1 5 1 60 110 MELEE -1 -1 AGRESSIVE
//Werewolf - 88
7139 - 880 -1 -1 -1 5 1 60 110 MELEE -1 -1 AGRESSIVE
//Werewolf - 88
